area,bedrooms,bathrooms,age,location,property_type,floor,facing,amenities_score,price
1215.0,4,4,26,Banjara Hills,Apartment,2,South-West,4.44,15653877.69
1090.5,3,2,13,Kukatpally,Apartment,15,South,8.48,6349779.29
994.6,2,2,6,Gachibowli,Apartment,22,South,4.19,10288596.11
1024.8,2,2,0,Kukatpally,Independent House,11,West,4.42,6574482.72
1691.4,3,2,33,Kukatpally,Studio,24,South-West,5.77,7391833.39
2516.7,1,1,11,Miyapur,Independent House,21,North,7.04,12909448.04
1851.3,2,2,28,Kondapur,Apartment,18,South,7.77,12286102.37
2017.4,4,3,11,Kondapur,Independent House,4,West,0.41,13560135.83
1192.4,1,1,24,Miyapur,Villa,0,North,8.51,5783889.35
1457.6,4,4,11,Miyapur,Apartment,3,North-East,4.51,6255821.92
1634.6,2,2,21,Uppal,Villa,8,South-West,9.06,6752710.11
1037.2,2,2,33,Madhapur,Apartment,10,South-West,5.36,7458769.22
1165.8,2,1,26,Kondapur,Apartment,5,East,4.76,6775783.43
1870.0,4,4,5,Madhapur,Independent House,24,East,1.95,21843884.28
1999.7,3,3,18,Kukatpally,Apartment,18,South-West,4.7,9280545.97
1437.1,3,3,9,Gachibowli,Studio,17,North-East,4.93,12867110.1
742.7,2,1,7,Kondapur,Apartment,16,East,8.94,5825345.56
1237.4,4,4,29,Gachibowli,Apartment,15,South-West,8.87,13659419.26
607.3,3,2,34,Kukatpally,Apartment,22,North-East,4.86,3320394.93
1441.4,3,2,32,Uppal,Apartment,9,South-West,8.68,4440069.25
1540.5,3,2,29,LB Nagar,Apartment,3,East,8.54,4714317.2
1251.1,3,2,16,Kondapur,Independent House,7,North-East,9.48,9955324.82
1532.9,3,3,18,Banjara Hills,Apartment,5,North,3.62,21134271.35
1629.3,1,1,18,Gachibowli,Apartment,23,South,2.12,13932445.5
1541.3,4,4,25,Banjara Hills,Independent House,14,West,9.44,26305022.34
739.2,2,2,1,Uppal,Apartment,10,East,5.85,2859618.64
1260.7,5,4,28,LB Nagar,Independent House,0,North-East,4.67,3483603.23
1625.4,2,2,28,Kukatpally,Apartment,17,East,4.11,6480083.04
2268.3,1,1,34,Gachibowli,Apartment,16,North,0.85,18548840.16
1250.4,2,1,20,Banjara Hills,Independent House,20,West,2.04,18121996.21
1703.0,3,2,16,LB Nagar,Villa,3,South-West,2.92,6848538.27
1883.0,2,2,16,Madhapur,Villa,16,North,5.51,22467904.36
1291.9,4,3,21,Banjara Hills,Apartment,9,West,5.17,17137805.11
2031.6,3,3,10,Gachibowli,Apartment,5,South-West,5.43,18453621.45
2061.2,2,1,27,Madhapur,Independent House,5,North-East,0.76,15739750.13
2159.2,3,2,15,Miyapur,Independent House,7,West,0.1,11295240.85
1652.1,3,3,9,LB Nagar,Independent House,18,North,4.63,5265911.15
2698.1,4,3,25,Madhapur,Independent House,0,South,1.93,20354880.43
1061.6,2,1,11,Miyapur,Villa,23,North-East,8.92,6937037.57
2568.2,4,3,2,Banjara Hills,Apartment,24,South-West,4.31,48070832.04
1822.6,1,1,18,Banjara Hills,Independent House,24,South-West,3.52,28332877.44
2137.2,3,3,17,Banjara Hills,Apartment,20,East,5.44,34960944.49
1224.0,3,3,10,LB Nagar,Apartment,8,North,6.29,3706788.91
1864.5,2,1,1,Kukatpally,Independent House,10,East,0.82,9835883.26
2184.8,1,1,16,Uppal,Apartment,3,West,7.41,6498818.09
802.0,3,3,27,Banjara Hills,Apartment,22,West,1.38,10328773.85
1310.2,2,2,28,Banjara Hills,Studio,19,West,3.87,14469316.25
300.0,2,2,7,Uppal,Villa,3,West,3.57,1269029.31
1301.9,2,1,15,Banjara Hills,Apartment,24,North,5.69,19749526.85
951.2,3,3,31,Gachibowli,Studio,1,North,6.89,6460327.6
1280.2,2,1,12,Kukatpally,Apartment,19,South-West,8.01,6869062.51
3008.0,3,2,16,Kukatpally,Villa,3,North,5.27,18470930.69
2344.8,5,5,23,Gachibowli,Apartment,18,East,1.55,23668663.98
608.3,3,3,16,Kondapur,Apartment,22,South,6.96,4464075.18
1705.7,3,3,29,Miyapur,Apartment,23,West,4.79,7682009.16
1839.4,3,2,12,Kondapur,Apartment,4,East,5.89,13586138.21
1214.2,2,2,17,Kondapur,Apartment,4,North-East,4.44,6820236.76
1498.1,2,1,18,Banjara Hills,Apartment,1,North-East,4.16,18420272.35
1551.8,2,1,26,Kondapur,Independent House,20,North,7.01,11117337.64
659.4,1,1,11,Uppal,Apartment,4,West,5.24,1829949.34
832.8,1,1,9,Miyapur,Apartment,9,North,8.68,3617173.9
1494.8,3,3,12,LB Nagar,Studio,10,North,7.43,4481726.73
1454.7,2,2,8,Gachibowli,Independent House,8,South-West,4.76,15162049.1
1010.3,2,1,6,Banjara Hills,Studio,12,East,2.14,11586631.92
963.1,4,4,28,Kukatpally,Apartment,8,West,0.18,4398661.27
1350.6,2,2,12,Gachibowli,Apartment,5,North-East,2.05,12988515.34
1887.4,3,3,9,Kukatpally,Independent House,9,South-West,2.81,10795266.68
1357.9,2,2,28,LB Nagar,Independent House,20,South,1.18,3991651.03
2292.5,3,3,27,Madhapur,Apartment,2,West,6.69,15224294.13
1017.3,1,1,8,Kukatpally,Studio,23,West,3.26,4808544.75
1506.2,1,1,10,Miyapur,Independent House,10,South-West,0.3,6763638.66
1205.1,4,3,28,Gachibowli,Independent House,7,South,4.37,12739313.61
1723.4,3,2,9,LB Nagar,Apartment,11,North,7.84,4925591.94
970.1,1,1,30,Gachibowli,Independent House,23,North,3.4,9037321.24
2460.1,2,2,21,Uppal,Apartment,20,East,9.02,9170067.7
470.2,3,2,23,Miyapur,Studio,20,North-East,8.53,1764780.06
2343.5,2,2,18,Gachibowli,Apartment,5,East,8.89,22469805.73
1449.5,3,3,1,Miyapur,Apartment,22,South-West,6.68,7276708.58
1703.8,3,2,28,Gachibowli,Apartment,17,West,8.07,16483932.62
2134.0,3,3,19,Kukatpally,Independent House,1,East,3.89,11889202.19
1871.7,4,3,6,LB Nagar,Studio,10,East,6.93,4834845.54
998.5,2,2,29,LB Nagar,Studio,20,North,2.24,2258512.39
1730.0,4,4,10,Uppal,Independent House,13,East,2.05,6877132.06
2427.1,3,2,12,Kondapur,Studio,14,West,9.44,16845844.99
912.0,2,2,22,Kukatpally,Independent House,9,North-East,5.49,4888811.73
2565.1,3,2,9,Madhapur,Apartment,0,North-East,0.72,22012634.97
1612.1,3,3,0,LB Nagar,Independent House,22,North,1.97,5860044.66
1161.7,1,1,11,Kondapur,Apartment,18,East,4.61,8038569.45
908.7,5,5,23,Uppal,Apartment,6,East,8.46,3138499.79
1277.2,5,5,14,Madhapur,Apartment,6,South,8.96,13086250.34
324.6,2,2,24,Miyapur,Apartment,12,North,1.13,1310697.25
1171.6,3,3,2,Gachibowli,Studio,19,South-West,0.62,9761848.18
1255.4,3,2,9,Miyapur,Studio,2,North,1.22,4374241.88
809.1,4,3,8,Banjara Hills,Apartment,15,North,6.71,13755967.39
1811.3,3,2,2,Banjara Hills,Independent House,21,South,5.33,35598977.9
1279.7,1,1,22,Madhapur,Apartment,12,South-West,7.38,10164611.73
1050.3,3,2,7,Kondapur,Apartment,1,North-East,5.93,7286537.27
1221.1,1,1,16,Miyapur,Apartment,0,East,0.96,4228120.88
1595.3,3,3,34,Madhapur,Apartment,4,North,2.58,11683674.5
1440.3,3,3,8,Banjara Hills,Apartment,22,South-West,3.32,20222100.47
1014.5,3,2,6,Madhapur,Apartment,11,North-East,7.08,10082602.75
1469.1,2,2,32,Kondapur,Apartment,3,North-East,5.97,8389008.78
1372.1,3,2,12,Kukatpally,Apartment,22,East,9.47,7706415.33
773.3,3,3,10,Miyapur,Studio,20,North,1.46,3286457.6
1241.3,2,2,25,Gachibowli,Apartment,3,North-East,9.39,9951963.98
1718.6,2,1,4,Kukatpally,Apartment,17,East,2.2,9924867.23
1714.7,2,1,13,Miyapur,Apartment,8,North-East,3.43,5945797.91
1273.5,4,3,6,Uppal,Apartment,1,South,0.35,3970603.19
1772.2,2,1,31,Kukatpally,Apartment,1,North-East,2.97,7550008.85
861.0,3,2,10,Uppal,Apartment,13,North-East,2.0,3117026.08
878.1,3,3,19,Gachibowli,Independent House,21,East,2.17,9350572.38
1261.8,4,4,18,Miyapur,Independent House,24,East,5.72,6428086.73
2223.7,3,2,17,Banjara Hills,Independent House,17,North,7.81,38756631.08
1489.8,1,1,2,Banjara Hills,Independent House,23,South-West,7.45,27465375.88
1248.5,2,1,9,Uppal,Apartment,5,South-West,8.29,4679021.04
2249.3,1,1,29,Kondapur,Apartment,3,North-East,7.31,11542216.07
1242.2,4,3,19,Kukatpally,Apartment,2,West,9.77,6456375.62
2629.1,3,3,30,Kukatpally,Apartment,4,South-West,0.18,9408877.1
1118.8,3,2,19,Miyapur,Apartment,18,North-East,9.88,4864117.56
843.5,3,3,11,Gachibowli,Apartment,3,West,4.1,7591586.88
1308.5,4,4,12,Gachibowli,Independent House,10,North-East,4.78,15931202.92
1263.0,5,5,27,Banjara Hills,Apartment,18,North,5.77,17866104.35
955.8,3,2,8,Uppal,Apartment,23,North,0.09,3235338.21
2831.1,2,1,20,Gachibowli,Independent House,4,West,1.82,26903561.82
1575.2,1,1,32,Kukatpally,Apartment,4,South,4.46,6266833.58
1655.3,3,2,29,Kondapur,Villa,1,West,7.7,11351875.51
1146.0,3,2,13,Gachibowli,Studio,2,South-West,8.7,9098864.12
1082.3,3,3,9,Kondapur,Studio,9,East,1.48,6099975.74
1964.1,2,2,21,Banjara Hills,Apartment,7,West,2.63,25288466.0
478.3,3,2,21,Gachibowli,Apartment,24,East,6.07,4792082.19
771.4,2,1,25,Gachibowli,Independent House,11,West,3.61,7836013.64
1264.0,2,2,2,Uppal,Independent House,7,North-East,2.98,5002885.7
2143.1,4,3,18,Kukatpally,Independent House,11,South-West,3.83,13543800.29
1194.0,3,3,0,LB Nagar,Apartment,18,East,7.02,4303059.1
1628.9,2,2,34,Kondapur,Apartment,8,West,1.99,8175837.28
1415.3,2,1,30,Gachibowli,Apartment,3,East,0.62,9911516.57
2112.9,3,3,25,Kukatpally,Apartment,10,North-East,0.03,8984476.48
528.4,2,1,10,LB Nagar,Apartment,15,South,5.27,1550276.08
1804.8,2,2,26,Kukatpally,Studio,7,North,2.5,6947224.41
1290.6,3,2,15,Banjara Hills,Apartment,14,North-East,5.62,21709757.38
1908.7,3,3,22,Madhapur,Independent House,8,East,8.81,19006245.28
949.4,1,1,8,LB Nagar,Studio,22,North-East,2.94,2419362.5
1413.4,3,2,16,Kukatpally,Apartment,22,East,1.84,7967302.91
1343.6,3,2,30,LB Nagar,Apartment,17,South,0.02,3344632.96
848.7,2,1,6,Kukatpally,Independent House,20,East,9.81,6114479.02
695.8,2,2,13,Banjara Hills,Apartment,3,West,5.17,9749697.99
1080.8,2,2,10,Uppal,Apartment,16,South,8.02,4021717.79
1471.5,2,2,6,Uppal,Villa,10,South,8.58,8341725.43
983.7,4,3,13,Miyapur,Independent House,19,North,9.95,6012210.96
1218.5,2,2,21,LB Nagar,Villa,0,South,8.6,4428693.99
362.8,5,4,1,Gachibowli,Studio,4,South-West,2.94,3232549.38
1196.1,2,2,7,LB Nagar,Apartment,6,West,5.64,3475216.67
1963.0,3,2,28,Gachibowli,Independent House,13,South-West,9.63,21339160.9
1787.8,3,3,9,LB Nagar,Independent House,24,East,6.33,6516728.66
1352.2,3,3,11,Gachibowli,Independent House,22,South-West,7.69,16149078.21
1534.0,4,4,23,Kukatpally,Independent House,11,South-West,9.07,9192253.17
944.5,3,3,26,Uppal,Independent House,0,North,6.14,2766063.41
2293.4,3,2,33,Banjara Hills,Studio,21,East,6.92,25174838.83
2537.3,5,4,5,Banjara Hills,Apartment,14,North,5.88,37910449.29
1490.7,4,4,26,Uppal,Independent House,0,West,3.39,4853744.92
2824.9,5,5,25,Banjara Hills,Apartment,16,South,2.49,40266112.53
1025.9,2,2,4,Kukatpally,Independent House,22,West,6.34,6600392.68
711.9,1,1,30,LB Nagar,Villa,21,East,9.81,2913235.72
1009.7,2,1,10,Kukatpally,Villa,22,South-West,9.16,7558540.34
1279.3,3,2,14,Kondapur,Apartment,24,South-West,2.1,8380530.78
2671.6,1,1,27,Kondapur,Apartment,16,South,8.43,15532103.9
1245.4,2,1,18,Miyapur,Apartment,15,South-West,0.21,5479507.68
927.2,3,3,9,Kukatpally,Apartment,2,South-West,5.89,5018370.63
905.8,2,2,11,Kukatpally,Apartment,15,South-West,9.3,5817321.22
2027.0,3,3,25,Gachibowli,Studio,21,North-East,9.59,19837547.73
1948.5,2,1,6,Miyapur,Apartment,20,East,6.03,9119363.62
1133.0,4,4,16,Miyapur,Studio,22,North-East,6.31,4404302.13
368.3,2,2,26,Miyapur,Apartment,4,South-West,3.9,1193786.65
779.3,3,2,30,Banjara Hills,Independent House,5,West,7.24,9977046.51
2346.7,3,3,28,Miyapur,Independent House,21,East,2.46,10285035.02
1778.8,2,2,12,Miyapur,Independent House,23,North,0.34,7166199.52
1436.0,2,1,6,Gachibowli,Independent House,13,North-East,8.35,16112411.48
2427.9,4,4,32,Uppal,Independent House,22,North-East,0.6,8074980.82
2477.1,3,3,20,Kukatpally,Studio,17,South,6.65,12309489.38
1380.2,1,1,14,Kondapur,Independent House,5,South-West,4.37,8830518.0
1390.3,3,3,31,Miyapur,Apartment,12,East,0.43,5289983.81
1079.9,2,1,25,Kukatpally,Apartment,9,South-West,1.6,5559100.14
1243.5,3,2,16,Kukatpally,Independent House,19,South-West,1.01,6234267.82
582.5,2,2,6,Madhapur,Apartment,8,South-West,2.14,5496254.59
580.3,3,2,2,LB Nagar,Apartment,4,West,6.35,1878423.44
452.5,1,1,18,LB Nagar,Independent House,12,South,5.71,1550704.84
1996.4,2,1,4,Gachibowli,Apartment,12,West,4.33,22331718.27
541.2,1,1,10,Miyapur,Villa,22,North,8.43,3283637.61
2472.5,2,1,23,Banjara Hills,Independent House,0,South-West,7.53,33467630.44
998.3,3,3,0,Madhapur,Independent House,21,South,6.83,10504571.86
2355.5,3,2,34,LB Nagar,Independent House,5,North-East,5.99,6370226.16
1199.2,1,1,15,Gachibowli,Studio,4,North,6.96,9320257.88
538.6,1,1,30,Kondapur,Independent House,10,East,2.27,3371819.41
2106.1,3,2,6,Gachibowli,Studio,13,East,2.6,19819501.62
2171.0,3,2,16,Miyapur,Apartment,23,North-East,2.98,10764106.86
901.7,4,3,33,Kondapur,Independent House,13,West,7.41,6322809.7
1217.6,2,1,22,Kukatpally,Independent House,3,West,4.32,6610811.73
901.8,2,1,28,LB Nagar,Apartment,11,East,9.6,2639855.63
1333.7,2,2,23,Kukatpally,Apartment,23,North-East,0.4,5800089.02
1459.3,3,2,25,Miyapur,Independent House,17,East,3.83,6747446.81
1206.7,3,2,12,Banjara Hills,Apartment,5,South,1.55,16022058.45
399.6,1,1,15,Gachibowli,Studio,16,West,8.16,3279165.31
1080.5,1,1,1,LB Nagar,Apartment,18,South-West,4.8,3238784.85
1786.9,3,3,9,Uppal,Apartment,6,South,6.2,5708705.94
1285.1,2,2,2,Miyapur,Independent House,13,East,5.98,6600803.61
1219.9,3,2,11,Kondapur,Apartment,8,South,0.79,7422010.57
888.1,2,2,25,Gachibowli,Apartment,4,East,7.84,8576216.84
1064.5,2,2,7,Uppal,Independent House,22,South,8.22,3673311.22
2174.9,2,2,16,Uppal,Apartment,8,West,6.07,7144925.19
773.1,5,5,19,Gachibowli,Apartment,8,North-East,2.81,7842832.95
1796.5,1,1,5,Kukatpally,Independent House,2,North,7.24,9411743.43
1425.9,2,2,28,Kukatpally,Independent House,11,North,7.01,7558866.42
1534.6,4,4,26,Kondapur,Villa,16,South-West,9.13,14569917.13
997.2,2,1,6,LB Nagar,Apartment,24,North,1.17,3043309.97
1206.5,2,1,1,Banjara Hills,Apartment,19,West,9.1,21034644.07
1396.9,2,1,0,Madhapur,Studio,21,South,8.87,13131113.06
1113.6,3,3,10,Banjara Hills,Independent House,24,North-East,2.98,17505860.95
1582.3,2,2,4,Miyapur,Apartment,17,East,7.16,7020918.48
1651.6,4,3,0,Miyapur,Villa,21,West,2.64,11403821.13
2595.0,3,3,16,LB Nagar,Apartment,7,South,2.35,6945578.04
1553.0,3,2,18,Kukatpally,Villa,17,West,6.42,11225390.81
348.3,2,1,0,Gachibowli,Independent House,15,North-East,0.5,4057255.21
2039.7,4,4,20,Kondapur,Studio,11,East,0.96,10876192.6
1287.9,4,4,14,Banjara Hills,Studio,16,West,6.6,17598666.63
2506.6,4,4,7,Miyapur,Apartment,18,South,9.52,15694705.88
2209.0,1,1,3,Miyapur,Villa,10,South-West,0.34,13132783.56
1122.1,3,3,26,Uppal,Apartment,21,North,0.23,3768739.4
1797.0,3,2,3,Madhapur,Independent House,0,West,0.75,17088144.05
1073.3,5,4,7,Madhapur,Independent House,8,South-West,0.02,10926378.87
1401.5,2,1,24,Banjara Hills,Apartment,9,South,9.28,19809231.61
1771.8,3,2,22,Kondapur,Apartment,20,West,4.74,12420927.97
2012.2,3,3,34,Kondapur,Apartment,12,South-West,6.92,13322162.7
1892.4,4,3,1,Uppal,Apartment,23,East,4.16,7485638.18
1441.2,3,3,6,Uppal,Apartment,23,North-East,9.97,5258944.16
2765.9,4,3,23,Gachibowli,Studio,11,South-West,4.8,20640766.67
1199.2,2,1,8,Madhapur,Apartment,18,South,9.39,12617535.4
516.0,2,1,13,Kukatpally,Villa,6,South-West,6.5,3303804.44
621.9,2,2,10,Madhapur,Villa,2,South,9.48,7863075.17
2210.7,4,4,28,Banjara Hills,Independent House,12,South,4.95,36194483.92
1357.8,2,1,27,Uppal,Apartment,7,East,8.79,4151638.57
1487.5,3,2,28,Miyapur,Studio,18,West,3.34,5663342.44
1101.6,5,4,17,Kukatpally,Independent House,13,North-East,6.61,7199691.91
1151.0,4,4,17,Madhapur,Independent House,3,North-East,6.17,11087211.96
967.1,3,2,19,Uppal,Studio,11,South,4.87,2748042.16
1659.1,4,3,2,Banjara Hills,Independent House,10,West,5.01,27306270.65
1346.4,1,1,19,Kondapur,Apartment,0,East,1.7,6819458.7
1639.3,3,2,9,Uppal,Studio,13,East,9.06,4718863.25
1586.7,3,3,32,LB Nagar,Apartment,23,East,4.54,4185560.86
1165.8,3,2,6,Madhapur,Villa,22,West,1.51,17242921.68
597.7,2,2,1,Miyapur,Apartment,22,South-West,7.04,2699011.6
549.8,1,1,33,Gachibowli,Apartment,22,North-East,7.27,4505399.58
3064.7,3,3,5,Banjara Hills,Apartment,23,West,0.45,42900999.04
2213.0,3,2,18,Madhapur,Apartment,2,West,3.33,16824098.95
2137.1,4,4,13,LB Nagar,Studio,10,South-West,5.84,5886246.3
1029.0,3,3,9,Miyapur,Apartment,13,North,8.22,4860074.37
1405.2,4,4,17,Kondapur,Independent House,20,West,3.11,10757232.21
951.6,3,2,25,Madhapur,Apartment,9,West,3.0,7282396.89
678.4,3,3,3,Gachibowli,Studio,17,North,7.37,6480147.31
1076.2,3,3,23,Madhapur,Apartment,19,South,2.19,9222473.49
2129.4,2,1,31,Gachibowli,Apartment,12,South,8.96,19633545.74
1862.4,2,2,10,Gachibowli,Apartment,6,South,7.9,21271753.09
866.5,4,4,23,Miyapur,Independent House,1,South,8.93,3971867.61
1226.9,2,1,32,Gachibowli,Studio,11,West,3.54,8734096.59
1812.0,3,3,32,Banjara Hills,Studio,4,North,1.66,14459429.85
1086.0,2,2,22,Kukatpally,Apartment,16,North-East,5.85,5754939.77
1443.8,3,3,32,Madhapur,Apartment,5,North,1.9,9124464.73
1621.0,2,2,27,Kondapur,Apartment,21,South-West,2.66,10393568.58
1615.0,3,2,17,Gachibowli,Apartment,22,North,4.01,16553067.86
1539.8,3,2,4,Gachibowli,Independent House,20,North,4.63,19898762.53
1040.5,2,2,29,Kondapur,Apartment,16,North-East,3.22,6099153.7
1097.0,3,2,10,Miyapur,Independent House,2,North,2.85,4967127.72
776.5,4,3,25,Kondapur,Studio,24,North,2.47,4575248.93
541.3,3,3,22,Kukatpally,Apartment,1,North,6.9,2420413.82
1336.9,5,5,12,Kukatpally,Apartment,14,South,3.06,8069722.76
1848.9,3,2,27,Madhapur,Apartment,20,East,6.94,17188905.57
640.8,3,2,23,Madhapur,Apartment,2,North,7.43,5213762.65
1550.1,3,3,26,Kondapur,Apartment,12,North-East,7.14,11430518.18
1831.5,4,3,33,Banjara Hills,Independent House,11,West,9.14,28727116.49
389.8,3,2,9,Miyapur,Apartment,4,South,9.54,1590564.36
1251.2,2,1,26,Kukatpally,Independent House,2,West,1.47,6214726.16
2305.4,4,4,1,Madhapur,Studio,22,South-West,3.21,19371523.18
1703.6,5,4,24,Madhapur,Studio,22,West,7.88,14968000.17
371.2,3,3,5,Madhapur,Independent House,2,North-East,7.82,3872644.46
1762.1,2,1,7,Miyapur,Apartment,6,North-East,0.71,5881225.89
988.7,3,3,6,Uppal,Apartment,9,North,9.62,3905692.25
1780.2,3,3,29,Banjara Hills,Apartment,4,South-West,8.56,22442175.19
1020.5,2,2,13,Kondapur,Studio,1,South-West,8.99,5465110.84
1370.8,3,3,13,Banjara Hills,Studio,12,East,2.04,15897639.62
1104.4,3,3,12,Kondapur,Apartment,11,South,5.01,8188494.43
1401.7,2,1,21,Gachibowli,Apartment,20,West,4.41,12646125.87
1088.0,3,3,32,Madhapur,Apartment,7,South-West,3.6,8982542.39
1277.1,2,1,23,Kondapur,Apartment,12,South-West,2.27,7018337.23
753.4,3,3,3,Madhapur,Studio,7,North,1.4,5893527.12
1669.9,1,1,18,Kondapur,Apartment,0,North,8.71,10606393.75
1496.4,4,4,3,Uppal,Apartment,18,North-East,5.3,6227254.89
510.9,2,2,5,Uppal,Apartment,18,North,6.01,1925614.46
1946.1,5,5,6,Banjara Hills,Apartment,16,North-East,2.62,30889301.77
1303.0,3,3,24,Kondapur,Apartment,0,South,9.35,7758948.48
1489.0,2,2,30,Uppal,Studio,17,West,9.36,3808616.58
1820.5,5,4,8,Kukatpally,Apartment,15,North,6.71,10927217.09
1580.5,3,2,32,Gachibowli,Independent House,11,South-West,3.21,14130243.51
2040.9,3,2,9,Kukatpally,Apartment,15,North,2.33,10465443.72
1238.7,4,4,10,Gachibowli,Apartment,2,North,5.95,13900182.25
1968.9,4,4,4,Banjara Hills,Apartment,5,South-West,8.33,27143461.15
1467.6,3,3,1,Miyapur,Apartment,3,South,9.67,7627859.09
1679.2,5,5,21,Kukatpally,Apartment,11,South,0.68,7865134.1
1622.0,2,1,14,Uppal,Apartment,22,North,3.34,5097608.05
2082.4,2,1,4,Madhapur,Villa,0,North-East,3.91,21979775.1
1796.8,1,1,19,Uppal,Independent House,11,East,3.69,5615536.92
1156.4,2,1,12,Kondapur,Studio,7,West,6.68,7041687.5
1047.3,3,3,13,Miyapur,Apartment,23,North-East,5.47,5141611.15
1372.6,2,1,31,Banjara Hills,Independent House,15,West,8.91,20216155.99
981.9,3,2,14,Banjara Hills,Independent House,5,South-West,2.23,16869024.53
821.3,1,1,15,Uppal,Apartment,7,South-West,3.99,2512887.98
300.0,2,1,24,Uppal,Apartment,14,North,5.41,972597.94
547.9,3,3,31,LB Nagar,Apartment,1,South-West,8.17,1348623.87
2492.0,1,1,25,Madhapur,Villa,1,North-East,8.23,24236312.95
1038.9,3,3,17,Banjara Hills,Apartment,16,North-East,8.59,15402581.51
2446.9,3,2,10,LB Nagar,Apartment,20,North,5.19,8463805.02
1621.7,3,3,6,Kukatpally,Studio,18,East,2.42,8142108.08
1372.6,4,3,4,Gachibowli,Apartment,4,South,7.26,16071491.51
574.7,5,5,26,Uppal,Studio,21,North-East,9.55,1717040.01
1402.6,1,1,25,LB Nagar,Villa,5,East,2.85,4841355.56
2440.7,3,3,12,Madhapur,Villa,21,East,1.98,31084660.33
2256.7,2,1,32,Uppal,Villa,7,North-East,0.22,8332768.05
1550.8,2,2,33,Uppal,Apartment,12,South,6.66,4405270.33
768.2,3,3,21,Kukatpally,Independent House,23,South,5.45,4212266.25
873.6,3,3,9,Miyapur,Villa,10,North-East,1.35,5339453.03
931.1,4,3,17,Madhapur,Independent House,16,North-East,2.0,9997922.35
2103.0,3,2,28,LB Nagar,Apartment,14,North,6.62,5877385.12
2297.4,3,2,17,LB Nagar,Apartment,1,South,4.36,6484764.39
1507.7,3,3,17,LB Nagar,Apartment,19,North,2.33,4893873.18
1233.3,1,1,18,Miyapur,Apartment,8,West,6.06,4889200.36
2251.8,1,1,29,Banjara Hills,Independent House,11,North-East,0.53,25607470.53
861.8,3,2,14,Madhapur,Villa,7,North,0.16,8723600.56
1428.5,3,2,6,Kondapur,Villa,24,South-West,2.61,13427916.43
1654.6,1,1,17,LB Nagar,Independent House,13,North,2.9,4925796.63
925.5,2,2,22,Kukatpally,Apartment,15,West,1.04,4492236.25
1050.2,2,1,32,Kukatpally,Apartment,13,North-East,1.15,4676926.58
1007.4,3,2,3,Gachibowli,Apartment,7,East,1.68,9868070.67
2179.2,2,1,32,Uppal,Apartment,14,South-West,7.25,7133762.04
2452.9,2,1,28,Madhapur,Apartment,19,South,8.06,20323637.28
1463.1,1,1,24,Banjara Hills,Apartment,2,North,1.82,17770483.06
1252.5,2,1,8,LB Nagar,Apartment,3,West,6.57,3911088.0
1070.1,3,3,7,Gachibowli,Independent House,4,West,2.34,11935315.57
1401.0,4,4,14,Banjara Hills,Apartment,23,West,8.8,21662337.69
1097.4,2,2,6,Banjara Hills,Apartment,14,North-East,2.69,15959402.65
1346.6,3,2,22,Kondapur,Apartment,8,West,1.3,8578678.89
1627.3,3,3,26,Banjara Hills,Independent House,4,East,4.39,21812699.15
1177.1,3,2,16,Uppal,Independent House,17,West,1.54,4128213.36
1295.7,2,1,24,Kukatpally,Apartment,13,South,1.98,5874410.9
1298.0,1,1,27,Madhapur,Apartment,15,North,3.39,9901598.5
1225.3,4,4,31,Banjara Hills,Studio,17,North,6.61,13384170.24
1157.2,5,5,24,Kondapur,Independent House,2,South-West,1.17,9118971.39
1819.2,2,2,8,Gachibowli,Independent House,16,North,2.84,17748333.77
426.1,3,2,4,LB Nagar,Apartment,18,North-East,8.58,1408543.98
2265.9,1,1,32,Madhapur,Villa,6,East,2.74,22489225.16
1474.5,1,1,27,Kondapur,Studio,7,South,1.68,6556434.73
1735.5,1,1,29,Banjara Hills,Apartment,14,East,5.34,21416859.47
1798.8,3,3,14,Gachibowli,Independent House,9,East,0.33,18914343.73
1010.6,2,2,5,Gachibowli,Apartment,23,North-East,8.04,12190659.88
897.1,2,2,20,Banjara Hills,Independent House,2,North-East,2.22,11514311.01
832.3,1,1,22,Miyapur,Apartment,4,South,1.33,3157076.35
1264.1,1,1,7,LB Nagar,Apartment,20,North,8.08,3630358.67
1784.6,2,2,16,LB Nagar,Studio,17,West,8.43,4626573.15
1078.9,3,3,14,Madhapur,Studio,21,North-East,7.35,9326665.86
